app_name,positivo,neutral,negativo,playtime_forever,price,Action,Adventure,Casual,Desconocido,Education,Indie,Massively Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
Paper Sorcerer,0,1,0,21370,4.99,0,1,0,0,0,1,0,1,0,0,0,0,0
"Papers, Please",11,65,2,771977,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Papo & Yo,2,1,0,30414,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Paranautical Activity: Deluxe Atonement Edition,1,3,2,105604,9.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Paranormal,0,1,0,13631,9.99,1,1,0,0,0,1,0,0,0,1,0,0,0
Particula,0,1,0,74642,0.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Particulars,0,1,0,15980,5.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Party Hard,2,3,0,176938,12.89,1,0,0,0,0,1,0,0,0,0,0,1,0
Party Jousting,0,1,0,3385,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0
Party Saboteurs,0,1,0,411,9.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Party of Sin,0,1,0,18722,5.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Passing Pineview Forest,0,1,1,3889,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0
Pathologic Classic HD,0,1,0,15156,12.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Pay2Win: The Tricks Exposed,0,1,0,507,4.99,0,1,1,0,0,1,0,1,0,1,0,0,0
Peggle Deluxe,0,3,1,262054,4.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Peggle Extreme,2,7,0,40464,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pendragon Rising,0,1,0,3151,3.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Penguins Arena: Sedna's World,1,4,1,31522,5.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Penumbra Overture,1,3,0,76002,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Penumbra: Black Plague Gold Edition,0,3,1,78247,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Pesadelo - Regressão,0,1,0,29,5.99,1,1,0,0,0,1,0,0,0,0,0,0,0
PewDiePie: Legend of the Brofist,1,1,0,27305,7.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Phantasmal: Survival Horror Roguelike,0,2,0,1054,14.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Phantom Breaker: Battle Grounds,0,3,0,45332,11.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Picross Touch,0,2,0,4767,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0
Pid,0,4,0,39438,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Pillars of Eternity,1,4,1,1340700,29.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Pinball Arcade,1,3,0,194855,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pink Hour,1,2,0,1386,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Pirates, Vikings, and Knights II",2,9,1,574037,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Pivvot,0,2,0,6561,4.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Pixel Dungeon,0,1,0,3215,4.99,0,1,1,0,0,1,0,1,0,0,0,0,0
Pixel Galaxy,1,0,0,8153,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Pixel Hunter,0,1,0,919,2.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Pixel Piracy,4,26,4,728941,9.99,0,1,0,0,0,1,0,1,0,1,0,0,0
Pixel Puzzles 2: Anime,0,1,0,23120,9.99,1,0,1,0,0,1,0,0,0,1,0,1,0
Pixel Puzzles: Japan,0,2,0,70156,6.99,0,0,1,0,0,1,0,0,0,1,0,0,0
Pixel Star,0,1,0,9258,2.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Pixel Survivors,0,2,0,8973,3.99,0,0,1,0,0,1,0,0,0,1,0,1,0
PixelJunk™ Eden,0,1,0,30072,9.99,1,0,1,0,0,1,0,0,0,0,0,0,0
PixelJunk™ Monsters Ultimate,0,2,0,50956,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Plague Inc: Evolved,5,41,2,1009829,14.99,0,0,1,0,0,1,0,0,0,1,0,1,0
Planet Explorers,1,8,0,284847,14.99,1,1,0,0,0,1,0,1,0,1,0,0,0
Planet of the Eyes,0,2,0,3245,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
PlanetSide 2,68,258,29,33839431,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0
Planetary Annihilation: TITANS,0,8,0,673628,39.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Planetbase,0,6,0,269377,19.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Plant Tycoon,0,1,0,39142,9.99,0,0,1,0,0,0,0,0,0,1,0,0,0
Plantera,1,1,0,81167,2.99,0,0,1,0,0,1,0,0,0,1,0,0,0
Plants vs. Zombies GOTY Edition,0,6,1,3175084,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Platypus,1,1,0,9705,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Platypus II,0,0,1,26207,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0
PlayClaw 5 - Game Recording and Streaming,1,0,0,38675,39.99,0,0,0,0,0,0,0,0,0,0,0,0,1
"Please, Don’t Touch Anything",1,2,1,24278,4.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Plug & Play,3,8,3,13174,2.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Poi,0,1,0,5329,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Poker Night 2,8,24,3,1055172,4.99,0,0,1,0,0,0,0,0,0,0,1,0,0
Poker Night at the Inventory,1,40,8,835865,4.99,0,0,1,0,0,0,0,0,0,0,1,0,0
Polandball: Can into Space!,0,1,0,433,2.99,0,0,1,0,0,1,0,1,0,0,0,0,0
Polarity,0,11,0,51243,12.99,1,1,0,0,0,1,0,0,0,0,0,1,0
Poly Bridge,0,3,0,140628,11.99,0,0,0,0,0,1,0,0,0,1,0,0,0
Pongo,0,1,0,15476,0.99,1,1,1,0,0,1,0,0,0,0,0,1,0
Pony Island,3,6,2,190102,4.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Pool Nation,1,5,1,132705,9.99,0,0,1,0,0,1,0,0,0,1,1,1,0
Port Royale 2,0,1,0,36277,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Port Royale 3,1,0,0,134568,14.99,1,0,0,0,0,0,0,0,0,1,0,1,0
Port of Call,0,2,0,2117,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0
Portal,12,82,8,1914280,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Portal 2,67,288,16,12136774,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Portal 2 - The Final Hours,0,4,0,34874,1.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Portal 2 Sixense Perceptual Pack,0,2,1,2886,,1,1,0,0,0,0,0,0,0,0,0,0,0
Portal Knights,1,1,0,141920,19.99,1,1,0,0,0,0,0,1,0,0,0,0,0
Portal Stories: Mel,11,15,1,284187,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0
Portal Stories: VR,2,0,0,1269,,0,0,0,1,0,0,0,0,0,0,0,0,0
Post Apocalyptic Mayhem,1,5,0,93342,9.99,1,0,0,0,0,0,0,0,1,0,0,0,0
Postal III,0,4,2,69088,11.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Potatoman Seeks the Troof,0,2,1,23898,3.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Pound of Ground,0,1,0,3833,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Pox Nora,1,1,0,126292,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0
Poöf,0,1,0,9056,6.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Praetorians,1,2,0,3786,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
"Precipice of Darkness, Episode One",0,1,0,63712,7.99,0,1,0,0,0,0,0,1,0,0,0,0,0
"Precipice of Darkness, Episode Two",1,1,0,44091,7.99,0,1,0,0,0,0,0,1,0,0,0,0,0
Pregnancy,1,0,1,761,1.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Pretty Girls Mahjong Solitaire,0,2,0,7861,4.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Primal Carnage,5,17,3,733438,7.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Primal Carnage: Extinction,1,7,1,331564,12.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Primal Fears,0,1,0,8114,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Prime World: Defenders,1,1,0,155428,9.99,0,0,1,0,0,1,0,1,0,0,0,1,0
Prince of Persia: Warrior Within™,0,1,0,39235,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Prince of Persia®: The Sands of Time,0,3,0,58569,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Princess Edge - Dragonstone,0,1,0,6772,7.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Princess Evangile All Ages Version,0,1,0,7139,34.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Princess Remedy in a World of Hurt,0,3,0,4516,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0
Prison Architect,16,83,8,7463236,29.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Prison Tycoon 3™: Lockdown,0,1,0,31268,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Pro Cycling Manager 2014,0,2,0,72263,9.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Pro Gamer Manager,0,2,0,44288,9.99,0,0,1,0,0,1,0,0,0,1,1,0,0
Probably Archery,0,2,0,11863,4.99,1,0,1,0,0,1,0,0,0,0,1,0,0
Professional Farmer 2014,0,1,0,9888,14.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Project CARS,0,10,0,924152,29.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Project Explore,0,1,0,3356,4.99,1,1,1,0,0,1,0,0,0,1,0,0,0
Project Highrise,0,1,0,22508,19.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Project Nimbus,0,3,0,16669,19.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Project Starship,0,1,0,11580,0.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Project Zomboid,6,8191,2,1468329,14.99,0,0,0,0,0,1,0,1,0,1,0,0,0
Prominence Poker,0,1,0,39852,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0
Prospekt,0,1,0,4909,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Proteus,2,7,1,18606,9.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Protoshift,0,1,0,3695,0.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Prototype 2,1,5,0,665951,39.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Prototype™,3,6,0,652065,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Psychonauts,4,9,0,731532,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Puddle,0,1,0,35074,7.99,1,0,0,0,0,1,0,0,0,1,0,0,0
Punch Club,0,3,0,173916,9.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Puppy Dog: Jigsaw Puzzles,0,1,0,20259,1.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Putt-Putt® Goes to the Moon,0,1,0,1491,6.99,0,1,1,0,0,0,0,0,0,0,0,0,0
Putt-Putt® Joins the Parade,0,1,0,2275,6.99,0,1,1,0,0,0,0,0,0,0,0,0,0
Putt-Putt® Travels Through Time,0,1,0,1436,6.99,0,1,1,0,0,0,0,0,0,0,0,0,0
Puzzle Agent 2,0,2,0,23256,9.99,0,1,1,0,0,0,0,0,0,0,0,0,0
Puzzle Pirates,1,2,1,422069,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0
PuzzleQuest: Challenge of the Warlords,0,2,1,126638,9.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Pyramid Raid,0,1,0,1661,2.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Pythagoria,0,1,0,847,1.99,0,0,1,0,0,1,0,0,0,0,0,0,0
QUAKE,1,1,1,76791,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
QUAKE II,0,1,0,58330,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Quadrilateral Cowboy,1,1,0,7689,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Quake III Arena,0,2,0,67764,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Quake Live™,6,30,2,765186,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Quantum Conundrum,1,3,0,223572,8.99,0,0,1,0,0,0,0,0,0,0,0,1,0
Quantum Rush Champions,1,1,0,15058,9.99,1,0,1,0,0,1,0,0,1,1,1,0,0
Quintet,0,3,0,11770,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Quiplash,0,1,0,24239,9.99,0,0,1,0,0,1,0,0,0,0,0,1,0
R.A.W. Realms of Ancient War,0,4,0,22341,14.99,1,0,0,0,0,0,0,1,0,0,0,0,0
R.I.P.D.: The Game,0,1,0,18103,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
RACE 07,0,5,0,406995,3.99,0,0,0,0,0,0,0,0,1,0,0,0,0
RADical ROACH Remastered,0,4,0,37538,6.99,1,1,1,0,0,1,0,0,0,1,0,1,0
RAGE,0,13,1,1113639,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
RC Cars,0,1,0,343,2.99,0,0,1,0,0,0,0,0,1,0,0,0,0
REDCON,0,1,0,6637,5.99,0,0,0,0,0,1,0,0,0,0,0,1,0
RIFT,5,25,0,6850369,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0
RISK™: Factions,0,1,0,49155,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
ROCKETSROCKETSROCKETS,1,4,0,40710,6.99,1,0,1,0,0,1,0,0,0,0,1,1,0
ROD: Revolt Of Defense,0,2,0,1354,0.99,1,0,0,0,0,1,0,0,0,1,0,1,0
RONIN,0,3,0,52486,12.99,1,0,0,0,0,1,0,0,0,0,0,0,0
ROSE Online,0,0,1,59988,,0,0,0,0,0,0,1,1,0,0,0,0,0
RPG MO,1,1,0,129158,0.0,0,1,0,0,0,1,1,1,0,0,0,0,0
RPG Maker 2003,0,1,0,15959,19.99,0,0,0,0,0,0,0,0,0,0,0,0,1
RPG Maker MV,1,1,0,294609,79.99,0,0,0,0,0,0,0,0,0,0,0,0,1
RPG Maker VX Ace,3,6,0,1878247,69.99,0,0,0,0,0,0,0,0,0,0,0,0,1
RPG Tycoon,0,1,0,12342,9.99,0,1,0,0,0,1,0,1,0,1,0,1,0
RUNNING WITH RIFLES,1,10,0,355359,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
RUSH,1,3,0,83685,4.99,0,0,1,0,0,1,0,0,0,0,0,1,0
RWBY: Grimm Eclipse,5,21,0,224190,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Rabbit Hole 3D: Steam Edition,0,2,0,12518,2.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Rabi-Ribi,1,1,0,87041,17.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Race The Sun,3,16,1,216333,9.99,0,0,0,1,0,0,0,0,0,0,0,0,0
RaceRoom Racing Experience,2,14,5,227114,160.91,0,0,0,0,0,0,0,0,1,1,1,0,0
Racecraft,0,1,0,606,19.99,0,0,0,0,0,1,0,0,1,1,1,0,0
Racer 8,0,1,0,34990,4.99,0,0,1,0,0,0,0,0,1,0,0,0,0
Radiant Defense,0,1,0,3520,4.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Rage Runner,0,0,1,5314,4.99,1,0,1,0,0,1,0,0,1,1,0,0,0
Ragnarok Clicker,0,1,1,220337,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0
Ragnarok Online,0,3,0,294523,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0
Ragnarok Online 2,1,9,0,1038902,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0
Raiden Legacy - Steam Edition,0,1,0,14,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Rake,0,6,0,17560,4.99,1,1,0,0,0,1,0,0,0,1,0,0,0
Rampage Knights,0,2,1,154723,11.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Random Access Murder,0,1,0,838,2.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Ratz Instagib,2,15,0,74024,8.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Raw Data,0,2,0,10420,39.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Rayman® Legends,1,0,0,192974,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Rayman® Origins,1,2,0,139454,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Real Boxing™,0,1,0,29482,4.99,0,0,0,0,0,0,0,0,0,0,1,0,0
Real Horror Stories Ultimate Edition,1,6,0,18890,1.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Real Warfare 1242,0,1,0,880,3.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Really Big Sky,0,3,0,79942,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Realm of the Mad God,35,160,35,17879048,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0
Realms of the Haunting,0,1,0,2601,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Reassembly,0,4,1,347547,14.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Rebel Galaxy,2,2,0,225778,19.99,1,1,0,0,0,1,0,1,0,1,0,0,0
Rebuild 3: Gangs of Deadsville,0,2,0,190891,14.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Rec Room,0,1,0,5665,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
Receiver,1,18,1,129919,4.99,1,0,0,0,0,1,0,0,0,1,0,0,0
Recettear: An Item Shop's Tale,0,12,1,508270,19.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Red Crucible®: Firestorm,4,13,5,196337,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0
Red Faction,1,2,0,90185,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Red Faction Guerrilla Steam Edition,3,11,2,984110,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Red Faction®: Armageddon™,1,3,1,444172,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,15,81,6,7934516,19.99,1,0,0,0,0,0,1,0,0,1,0,0,0
Red Orchestra: Ostfront 41-45,0,2,0,247077,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Red Trigger,0,3,0,3690,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
Reflex Arena,1,2,0,113513,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Refunct,4,4,0,4508,2.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Regency Solitaire,0,2,0,8534,9.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Reign Of Kings,2,51,5,3235518,19.99,1,1,0,0,0,1,0,1,0,1,0,0,0
ReignMaker,0,2,0,13083,14.99,0,1,1,0,0,1,0,1,0,0,0,1,0
Reigns,1,1,0,34630,2.99,0,1,0,0,0,1,0,1,0,1,0,0,0
Relic Hunters Zero,2,6,0,133215,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Remember Me,3,9,0,245984,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Renegade Ops,0,3,0,48804,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Renowned Explorers: International Society,0,2,0,123121,19.99,0,1,0,0,0,1,0,1,0,0,0,1,0
Replica,0,1,0,3598,2.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Reprisal Universe,0,2,0,8203,6.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Republique,1,0,0,6792,24.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Resident Evil / biohazard HD REMASTER,1,5,1,118694,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Resident Evil 0 / biohazard 0 HD REMASTER,0,0,1,59788,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Resident Evil 6 / Biohazard 6,1,16,1,1414087,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Resident Evil Revelations / Biohazard Revelations,0,2,1,295037,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Resident Evil Revelations 2 / Biohazard Revelations 2,1,10,0,242382,5.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Resident Evil: Operation Raccoon City,0,3,0,84201,29.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Resident Evil™ 5/ Biohazard 5®,0,8,0,893223,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Resilience: Wave Survival,0,1,0,1106,5.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Retention,0,2,0,19274,0.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Retro City Rampage™ DX,2,5,1,135384,14.99,1,1,0,0,0,1,0,0,1,0,0,0,0
Retro/Grade,1,0,0,27064,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Retrovirus,0,1,0,14041,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Return to Castle Wolfenstein,0,1,0,87332,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Reus,2,11,2,331964,9.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Reveal The Deep,1,2,0,4819,0.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Revelations 2012,0,1,0,3532,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0
Revenge of the Titans,1,1,0,130748,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Reversion - The Escape (1st Chapter),0,2,0,17791,0.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Revolution Ace,0,1,0,51738,4.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Rexaura,0,1,0,5446,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Richard & Alice,0,1,0,9827,5.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Ricochet,1,7,2,149825,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Riders of Icarus,0,9,0,712055,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0
Ridge Racer™ Unbounded,1,1,0,48682,9.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Riff Racer - Race Your Music!,0,1,0,18067,9.99,0,0,1,0,0,1,0,0,1,0,0,0,0
RimWorld,0,13,0,1271889,29.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Ring Runner: Flight of the Sages,1,0,0,48200,4.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Rise of Flight United,0,2,1,47929,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rise of Nations: Extended Edition,3,13,2,1026407,19.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Rise of Venice,0,1,0,20380,19.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Rise of the Tomb Raider™,3,9,0,697499,59.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Rise of the Triad,2,5,1,109861,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Risen 2: Dark Waters,1,2,0,250807,9.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Risen 3 - Titan Lords,0,1,1,91231,14.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Rising Angels: Reborn,1,0,0,10647,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0
Rising World,0,6,0,55579,14.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Risk of Rain,19,93,5,3926992,9.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Rivalry,0,1,0,3246,2.99,0,0,1,0,0,1,0,0,0,1,0,1,0
Rivals of Aether,2,9,2,251118,14.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Riven: The Sequel to MYST,0,1,0,16650,5.99,0,1,1,0,0,0,0,0,0,0,0,0,0
Road Not Taken,0,1,0,16695,14.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Road Redemption,1,10,0,58195,16.06,1,1,0,0,0,1,0,0,1,1,0,0,0
Robocraft,53,268,23,18040651,0.0,1,0,0,0,0,1,1,1,0,1,0,0,0
Robot Roller-Derby Disco Dodgeball,1,8,1,149495,9.99,1,0,0,0,0,1,0,0,0,0,1,0,0
Robotex,0,1,0,25890,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Rochard,2,2,1,61244,9.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Rock Paper Scissors Champion,0,1,0,277,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
Rock of Ages,0,4,1,145439,9.99,1,0,0,0,0,1,0,0,1,0,0,1,0
Rocket League®,47,199,20,29886154,19.99,1,0,0,0,0,1,0,0,1,0,1,0,0
Rocketbirds: Hardboiled Chicken,1,2,1,42068,4.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Rocksmith® 2014 Edition - Remastered,2,11,0,1266431,39.99,0,0,1,0,0,0,0,0,0,1,0,0,0
Rocksmith™,0,2,0,201929,29.99,0,0,1,0,0,0,0,0,0,1,0,0,0
Rodina,1,2,0,64967,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Rogue Continuum,0,1,0,399,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Rogue Harvest,0,1,0,389,4.99,1,1,0,0,0,1,0,1,0,0,0,1,0
Rogue Legacy,8,33,1,2191096,14.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Rogue Shooter: The FPS Roguelike,1,0,0,11825,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Rogue Stormers,0,1,0,6714,19.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Rogue Trooper,0,1,0,8884,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Roguelands,1,3,0,394148,9.99,1,1,0,0,0,1,0,1,0,0,0,0,0
RollerCoaster Tycoon World™,0,4,0,15636,14.99,0,0,0,0,0,0,0,0,0,1,0,1,0
RollerCoaster Tycoon® 2: Triple Thrill Pack,1,0,0,103565,9.99,0,0,0,0,0,0,0,0,0,1,0,1,0
RollerCoaster Tycoon® 3: Platinum,0,8,0,797738,19.99,0,0,0,0,0,0,0,0,0,1,0,1,0
RollerCoaster Tycoon®: Deluxe,0,3,0,107770,5.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Rome: Total War™ - Collection,2,16,0,2802148,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Romero's Aftermath,1,21,4,314218,,1,0,0,0,0,1,1,0,0,0,0,0,0
Roogoo,0,3,0,642,1.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Rooms: The Main Building,0,1,0,7915,9.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Rooster Teeth vs. Zombiens,1,1,0,4023,,1,0,0,0,0,0,0,0,0,0,0,1,0
Royal Quest,3,4,0,187122,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0
Rubber Ducky and the Rainbow Gun,0,1,0,5027,0.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Rugby Union Team Manager 2015,0,1,0,850,19.99,1,0,1,0,0,0,0,0,0,1,1,1,0
Runeous: Part One,1,0,0,138,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0
Runers,1,0,0,20179,9.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Runestone Keeper,0,1,0,15926,9.99,0,0,1,0,0,1,0,1,0,0,0,1,0
Rush Bros.,0,5,0,40521,9.99,1,0,0,0,0,1,0,0,1,0,0,0,0
